task_id,asset_id,asset_type,corridor_id,location_km,signal_type,defect_or_task,severity,criticality_1_5,safety_risk_1_5,operational_impact_1_5,reported_date,due_date,overdue_days,estimated_duration_min,required_team_size,maintenance_type,possession_required,status
SMMS001907,AST006470,Relay,C00092,76.2,Relay Interlocking,Relay degradation,High,3,4,2,2025-05-25,2025-06-01,30,53,4,Preventive,No,Open
SMMS001908,AST006689,Interlocking,C00034,6.7,Route Relay Interlocking,Interlocking inspection,High,4,4,5,2025-06-15,2025-06-23,8,190,2,Inspection,No,Open
SMMS001909,AST006625,Relay,C00044,6.5,Relay Interlocking,Relay degradation,Low,4,3,1,2025-06-26,2025-08-07,0,48,2,Preventive,No,Completed
SMMS001910,AST006470,Relay,C00092,76.2,Relay Interlocking,Relay degradation,Medium,3,3,3,2025-06-22,2025-07-04,0,123,4,Corrective,No,Open
SMMS001911,AST007948,Telecom Cable,C00005,92.0,Quad Cable,Cable fault,Critical,5,5,4,2025-06-15,2025-06-19,12,220,2,Preventive,Yes,Scheduled
SMMS001912,AST006885,Relay,C00063,139.3,Relay Interlocking,Relay degradation,Medium,4,3,2,2025-06-19,2025-07-08,0,86,2,Preventive,Yes,Open
SMMS001913,AST007923,Signal,C00014,60.0,Colour Light Signal,Signal failure,Low,2,1,1,2025-05-30,2025-07-10,0,107,3,Inspection,No,Scheduled
SMMS001914,AST005922,Level Crossing Signal,C00033,18.5,LC Gate Signal,Signal failure,Medium,2,2,1,2025-06-22,2025-07-14,0,108,4,Preventive,Yes,Completed
SMMS001915,AST005624,Telecom Cable,C00067,110.8,Quad Cable,Cable fault,Low,1,2,2,2025-05-31,2025-07-09,0,143,3,Inspection,No,Completed
SMMS001916,AST007559,Axle Counter,C00013,49.8,Axle Counter,Axle counter fault,Low,2,1,2,2025-06-23,2025-07-22,0,104,2,Inspection,No,Completed
SMMS001917,AST007711,Signal,C00059,67.9,Colour Light Signal,Signal failure,Medium,3,3,2,2025-05-31,2025-06-16,0,129,3,Preventive,No,Completed
SMMS001918,AST005758,Level Crossing Signal,C00040,58.3,LC Gate Signal,Signal failure,Medium,2,1,3,2025-05-19,2025-06-03,28,105,5,Preventive,Yes,In Progress
SMMS001919,AST008357,Level Crossing Signal,C00078,76.5,LC Gate Signal,Signal failure,High,4,5,3,2025-05-26,2025-06-03,28,113,3,Corrective,Yes,Scheduled
SMMS001920,AST007731,Optical Fiber,C00050,19.1,OFC Link,Cable fault,Low,1,1,1,2025-05-05,2025-06-18,0,123,4,Preventive,No,Completed
SMMS001921,AST006819,Interlocking,C00057,100.8,Route Relay Interlocking,Interlocking inspection,Low,3,2,2,2025-06-26,2025-08-01,0,246,4,Inspection,Yes,Completed
SMMS001922,AST005401,Level Crossing Signal,C00021,106.2,LC Gate Signal,Signal failure,Medium,3,2,3,2025-03-26,2025-04-16,76,110,2,Corrective,Yes,Scheduled
SMMS001923,AST006222,Telecom Cable,C00075,17.6,Quad Cable,Cable fault,Medium,1,3,1,2025-06-12,2025-06-27,4,179,3,Corrective,No,Open
SMMS001924,AST007998,Interlocking,C00086,33.6,Route Relay Interlocking,Interlocking inspection,Critical,3,4,3,2025-05-29,2025-06-01,30,192,3,Inspection,No,In Progress
SMMS001925,AST007421,Interlocking,C00001,202.0,Route Relay Interlocking,Interlocking inspection,Low,3,2,1,2025-05-29,2025-07-10,0,162,4,Inspection,Yes,In Progress
SMMS001926,AST005795,Point Machine,C00036,30.0,Electric Point Machine,Point machine fault,High,5,4,2,2025-06-16,2025-06-21,10,182,3,Corrective,No,Open
SMMS001927,AST007062,Axle Counter,C00028,122.8,Axle Counter,Axle counter fault,Low,2,2,2,2025-06-24,2025-07-28,0,168,2,Inspection,Yes,Completed
SMMS001928,AST007957,Track Circuit,C00014,62.6,Track Circuit,Track circuit fault,Medium,4,3,1,2025-05-23,2025-06-05,26,100,3,Corrective,No,Open
SMMS001929,AST006534,Relay,C00013,49.8,Relay Interlocking,Relay degradation,High,2,3,3,2025-05-21,2025-05-26,36,107,3,Preventive,Yes,In Progress
SMMS001930,AST008479,Signal,C00093,5.5,Colour Light Signal,Signal failure,Low,2,3,1,2025-06-05,2025-07-06,0,144,3,Preventive,No,Open
SMMS001931,AST005340,Interlocking,C00064,2.3,Route Relay Interlocking,Interlocking inspection,Critical,5,4,4,2025-06-28,2025-06-30,1,276,5,Inspection,No,Scheduled
SMMS001932,AST007680,Point Machine,C00004,68.6,Electric Point Machine,Point machine fault,Critical,5,5,4,2025-06-14,2025-06-17,14,218,3,Preventive,No,Open
SMMS001933,AST007075,Track Circuit,C00024,0.0,Track Circuit,Track circuit fault,Low,2,2,1,2025-05-26,2025-07-03,0,154,4,Corrective,No,Open
SMMS001934,AST008160,Telecom Cable,C00096,110.9,Quad Cable,Cable fault,Medium,3,3,2,2025-06-18,2025-07-02,0,177,4,Preventive,Yes,Deferred
SMMS001935,AST006017,Point Machine,C00090,81.1,Electric Point Machine,Point machine fault,Low,1,2,2,2025-05-21,2025-06-15,16,143,3,Preventive,No,In Progress
SMMS001936,AST007776,Signal,C00100,8.3,Colour Light Signal,Signal lamp/equipment replacement,Low,2,3,2,2025-05-21,2025-06-27,0,59,3,Inspection,Yes,Completed
SMMS001937,AST008237,Signal,C00052,170.2,Colour Light Signal,Signal lamp/equipment replacement,Medium,3,4,2,2025-04-24,2025-05-07,0,89,2,Preventive,Yes,Completed
SMMS001938,AST006577,Interlocking,C00039,28.3,Route Relay Interlocking,Interlocking inspection,Low,4,1,1,2025-06-14,2025-07-10,0,212,4,Inspection,No,Open
SMMS001939,AST005680,Level Crossing Signal,C00023,38.7,LC Gate Signal,Signal failure,Critical,3,4,4,2025-06-21,2025-06-25,6,93,3,Preventive,No,In Progress
SMMS001940,AST007779,Track Circuit,C00039,24.6,Track Circuit,Track circuit fault,Low,1,1,1,2025-05-20,2025-06-25,6,128,3,Preventive,No,Scheduled
SMMS001941,AST005776,Signal,C00098,2.8,Colour Light Signal,Signal lamp/equipment replacement,Medium,4,2,4,2025-06-21,2025-07-06,0,71,2,Preventive,Yes,Completed
SMMS001942,AST005440,Telecom Cable,C00038,112.0,Quad Cable,Cable fault,Critical,3,4,3,2025-06-11,2025-06-16,15,222,5,Preventive,Yes,Open
SMMS001943,AST006495,Signal,C00036,54.0,Colour Light Signal,Signal lamp/equipment replacement,Low,3,2,1,2025-06-26,2025-07-19,0,57,3,Inspection,Yes,Open
SMMS001944,AST005335,Axle Counter,C00044,23.5,Axle Counter,Axle counter fault,Medium,3,2,2,2025-04-30,2025-05-17,45,129,3,Preventive,No,Deferred
SMMS001945,AST005888,Interlocking,C00087,161.2,Route Relay Interlocking,Interlocking inspection,High,3,4,4,2025-05-07,2025-05-16,46,178,4,Inspection,Yes,Open
SMMS001946,AST008455,Signal,C00040,28.9,Colour Light Signal,Signal failure,Low,2,2,1,2025-06-25,2025-08-06,0,118,4,Corrective,Yes,Completed
SMMS001947,AST006684,Track Circuit,C00091,35.0,Track Circuit,Track circuit fault,High,3,4,2,2025-06-20,2025-06-25,6,195,3,Preventive,No,Open
SMMS001948,AST006816,Optical Fiber,C00027,37.4,OFC Link,Cable fault,Medium,3,2,2,2025-06-27,2025-07-21,0,200,2,Preventive,No,Scheduled
SMMS001949,AST007420,Point Machine,C00030,18.8,Electric Point Machine,Point machine fault,Low,3,1,2,2025-06-28,2025-07-28,0,168,2,Inspection,No,Open
SMMS001950,AST006893,Track Circuit,C00064,58.5,Track Circuit,Track circuit fault,Low,3,2,1,2025-05-03,2025-05-29,33,104,3,Inspection,Yes,In Progress
SMMS001951,AST008212,Point Machine,C00080,55.5,Electric Point Machine,Point machine fault,Medium,4,4,2,2025-05-22,2025-06-12,19,206,4,Corrective,Yes,In Progress
SMMS001952,AST006811,Optical Fiber,C00004,83.4,OFC Link,Cable fault,Critical,4,5,3,2025-04-24,2025-04-27,65,148,2,Corrective,No,Open
SMMS001953,AST005637,Telecom Cable,C00084,30.8,Quad Cable,Cable fault,Low,3,2,2,2025-06-26,2025-08-13,0,171,6,Preventive,Yes,Open
SMMS001954,AST007744,Telecom Cable,C00082,32.8,Quad Cable,Cable fault,High,3,5,3,2025-05-04,2025-05-09,53,192,5,Corrective,No,In Progress
SMMS001955,AST007107,Optical Fiber,C00038,19.4,OFC Link,Cable fault,High,4,4,3,2025-06-18,2025-06-26,5,134,3,Preventive,No,Open
SMMS001956,AST005943,Point Machine,C00025,37.1,Electric Point Machine,Point machine fault,Low,3,2,2,2025-06-29,2025-07-31,0,208,3,Preventive,Yes,Open
SMMS001957,AST008523,Interlocking,C00023,7.4,Route Relay Interlocking,Interlocking inspection,Medium,2,3,2,2025-05-15,2025-05-25,37,239,4,Inspection,Yes,Open
SMMS001958,AST005325,Interlocking,C00025,143.6,Route Relay Interlocking,Interlocking inspection,Medium,3,2,3,2025-06-05,2025-06-28,3,249,4,Inspection,Yes,In Progress
SMMS001959,AST005447,Optical Fiber,C00064,167.8,OFC Link,Cable fault,Critical,4,4,3,2025-06-24,2025-06-27,4,138,5,Corrective,No,Scheduled
SMMS001960,AST006667,Telecom Cable,C00048,40.7,Quad Cable,Cable fault,High,2,3,3,2025-06-20,2025-06-28,0,158,4,Preventive,Yes,Completed
SMMS001961,AST005755,Track Circuit,C00082,118.2,Track Circuit,Track circuit fault,Medium,3,2,3,2025-03-22,2025-04-09,83,94,2,Corrective,Yes,Open
SMMS001962,AST008487,Interlocking,C00001,267.3,Route Relay Interlocking,Interlocking inspection,Medium,2,3,2,2025-06-15,2025-07-04,0,176,4,Inspection,No,Scheduled
SMMS001963,AST006395,Point Machine,C00049,95.2,Electric Point Machine,Point machine fault,High,3,4,2,2025-06-16,2025-06-27,4,251,3,Preventive,No,Scheduled
SMMS001964,AST006191,Relay,C00098,0.3,Relay Interlocking,Relay degradation,Low,3,2,2,2025-05-20,2025-07-06,0,92,3,Inspection,Yes,Open
SMMS001965,AST006720,Interlocking,C00004,28.1,Route Relay Interlocking,Interlocking inspection,Low,2,2,1,2025-05-22,2025-07-06,0,230,5,Inspection,Yes,Completed
SMMS001966,AST007801,Level Crossing Signal,C00082,73.2,LC Gate Signal,Signal failure,High,3,3,2,2025-05-23,2025-06-02,0,111,3,Preventive,No,Completed
SMMS001967,AST006663,Relay,C00071,11.2,Relay Interlocking,Relay degradation,Low,3,2,2,2025-05-01,2025-06-09,22,61,3,Corrective,No,In Progress
SMMS001968,AST008422,Relay,C00027,155.2,Relay Interlocking,Relay degradation,Medium,3,2,3,2025-06-10,2025-06-27,4,75,3,Corrective,Yes,Open
SMMS001969,AST006111,Signal,C00028,121.1,Colour Light Signal,Signal failure,High,3,4,4,2025-06-07,2025-06-13,0,115,2,Preventive,No,Completed
SMMS001970,AST005753,Relay,C00013,102.2,Relay Interlocking,Relay degradation,Low,1,1,1,2025-06-18,2025-07-17,0,94,3,Corrective,No,Scheduled
SMMS001971,AST007299,Axle Counter,C00015,111.1,Axle Counter,Axle counter fault,Low,2,2,2,2025-05-25,2025-07-11,0,108,2,Inspection,Yes,Open
SMMS001972,AST007439,Point Machine,C00087,69.1,Electric Point Machine,Point machine fault,Medium,2,3,1,2025-06-20,2025-07-05,0,133,4,Preventive,No,Completed
SMMS001973,AST007212,Optical Fiber,C00084,120.0,OFC Link,Cable fault,Medium,2,3,2,2025-06-20,2025-07-11,0,205,3,Corrective,Yes,Deferred
SMMS001974,AST008022,Axle Counter,C00054,40.3,Axle Counter,Axle counter fault,Low,2,1,1,2025-06-03,2025-06-25,6,97,2,Inspection,No,Deferred
SMMS001975,AST006411,Relay,C00074,16.3,Relay Interlocking,Relay degradation,High,2,3,2,2025-06-08,2025-06-14,17,82,3,Corrective,No,Open
SMMS001976,AST006849,Signal,C00083,62.9,Colour Light Signal,Signal lamp/equipment replacement,Low,3,2,2,2025-04-18,2025-05-22,40,38,3,Inspection,No,In Progress
SMMS001977,AST005391,Level Crossing Signal,C00034,16.8,LC Gate Signal,Signal failure,Medium,2,3,2,2025-05-22,2025-06-09,22,115,4,Corrective,No,Scheduled
SMMS001978,AST005987,Relay,C00094,64.5,Relay Interlocking,Relay degradation,Low,3,2,2,2025-06-17,2025-07-07,0,75,3,Inspection,Yes,Open
SMMS001979,AST005390,Axle Counter,C00014,68.0,Axle Counter,Axle counter fault,Medium,4,2,2,2025-04-29,2025-05-11,51,150,2,Corrective,Yes,Open
SMMS001980,AST005755,Track Circuit,C00082,118.2,Track Circuit,Track circuit fault,Medium,3,2,3,2025-06-16,2025-07-07,0,39,2,Preventive,Yes,Open
SMMS001981,AST007352,Level Crossing Signal,C00042,25.7,LC Gate Signal,Signal failure,Medium,3,2,1,2025-06-03,2025-06-23,8,111,3,Preventive,No,Open
SMMS001982,AST006461,Point Machine,C00046,13.1,Electric Point Machine,Point machine fault,Low,3,2,1,2025-06-05,2025-06-28,0,139,2,Preventive,Yes,Completed
SMMS001983,AST006483,Relay,C00023,22.2,Relay Interlocking,Relay degradation,Critical,4,4,4,2025-05-28,2025-05-31,31,75,2,Corrective,Yes,Scheduled
SMMS001984,AST005735,Relay,C00057,29.6,Relay Interlocking,Relay degradation,High,2,3,2,2025-05-24,2025-06-03,28,136,4,Corrective,Yes,In Progress
SMMS001985,AST007060,Axle Counter,C00095,42.3,Axle Counter,Axle counter fault,Low,3,2,2,2025-04-18,2025-05-23,39,142,2,Preventive,No,Open
SMMS001986,AST008104,Optical Fiber,C00069,14.8,OFC Link,Cable fault,Medium,4,2,1,2025-06-29,2025-07-17,0,103,3,Corrective,No,In Progress
SMMS001987,AST006694,Track Circuit,C00061,6.1,Track Circuit,Track circuit fault,Low,2,2,1,2025-04-16,2025-05-18,44,114,3,Inspection,No,In Progress
SMMS001988,AST008387,Optical Fiber,C00013,63.8,OFC Link,Cable fault,High,4,4,3,2025-06-10,2025-06-17,14,163,3,Preventive,No,Scheduled
SMMS001989,AST008116,Relay,C00017,2.3,Relay Interlocking,Relay degradation,Low,2,2,1,2025-05-30,2025-07-14,0,64,1,Corrective,No,Open
SMMS001990,AST006995,Telecom Cable,C00060,11.6,Quad Cable,Cable fault,High,2,4,2,2025-05-25,2025-06-02,29,128,3,Preventive,Yes,Deferred
SMMS001991,AST005536,Signal,C00010,6.8,Colour Light Signal,Signal failure,Low,4,2,2,2025-05-18,2025-06-20,0,177,5,Corrective,Yes,Completed
SMMS001992,AST008094,Level Crossing Signal,C00078,117.8,LC Gate Signal,Signal failure,High,4,3,3,2025-06-25,2025-07-02,0,112,3,Corrective,No,Completed
SMMS001993,AST006706,Point Machine,C00038,5.7,Electric Point Machine,Point machine fault,Medium,3,1,3,2025-06-10,2025-06-29,2,236,4,Preventive,No,Scheduled
SMMS001994,AST006822,Signal,C00029,25.6,Colour Light Signal,Signal failure,Critical,3,3,4,2025-06-18,2025-06-21,10,59,4,Corrective,Yes,Open
SMMS001995,AST008241,Signal,C00001,44.3,Colour Light Signal,Signal lamp/equipment replacement,Medium,2,3,2,2025-04-28,2025-05-14,48,120,3,Corrective,No,In Progress
SMMS001996,AST008087,Track Circuit,C00055,53.3,Track Circuit,Track circuit fault,High,2,4,2,2025-04-15,2025-04-26,66,132,5,Preventive,Yes,Scheduled
SMMS001997,AST006229,Optical Fiber,C00098,2.1,OFC Link,Cable fault,High,3,3,3,2025-06-19,2025-06-26,5,223,3,Preventive,Yes,Open
SMMS001998,AST007275,Level Crossing Signal,C00081,30.0,LC Gate Signal,Signal failure,High,4,3,2,2025-06-17,2025-06-25,6,71,3,Preventive,No,Open
SMMS001999,AST008554,Telecom Cable,C00031,7.2,Quad Cable,Cable fault,High,2,4,5,2025-04-29,2025-05-07,55,174,3,Corrective,Yes,Open
SMMS002000,AST006700,Axle Counter,C00037,9.8,Axle Counter,Axle counter fault,High,3,3,4,2025-05-28,2025-06-04,27,84,3,Corrective,No,Open
SMMS002001,AST007988,Interlocking,C00083,91.5,Route Relay Interlocking,Interlocking inspection,Low,2,1,1,2025-06-18,2025-08-01,0,210,5,Inspection,Yes,Open
SMMS002002,AST006397,Interlocking,C00030,18.9,Route Relay Interlocking,Interlocking inspection,Medium,2,3,1,2025-06-25,2025-07-13,0,165,3,Inspection,Yes,In Progress
SMMS002003,AST005768,Track Circuit,C00098,1.7,Track Circuit,Track circuit fault,Medium,2,2,1,2025-04-16,2025-04-30,62,134,1,Preventive,No,Scheduled
SMMS002004,AST005587,Point Machine,C00038,191.9,Electric Point Machine,Point machine fault,Medium,2,3,2,2025-06-09,2025-06-25,6,175,2,Preventive,No,Deferred
SMMS002005,AST006075,Signal,C00019,82.0,Colour Light Signal,Signal lamp/equipment replacement,Low,3,1,1,2025-06-08,2025-07-09,0,113,3,Preventive,Yes,Scheduled
SMMS002006,AST006718,Telecom Cable,C00032,9.5,Quad Cable,Cable fault,Low,3,2,2,2025-06-20,2025-07-22,0,83,2,Corrective,Yes,Scheduled
SMMS002007,AST006445,Relay,C00041,21.5,Relay Interlocking,Relay degradation,High,4,3,3,2025-06-27,2025-07-05,0,85,3,Corrective,Yes,In Progress
SMMS002008,AST005288,Relay,C00096,130.5,Relay Interlocking,Relay degradation,Medium,5,4,4,2025-06-18,2025-07-09,0,43,3,Corrective,Yes,Open
SMMS002009,AST007671,Point Machine,C00052,174.1,Electric Point Machine,Point machine fault,Medium,1,2,1,2025-06-20,2025-07-08,0,101,3,Preventive,No,In Progress
SMMS002010,AST006730,Axle Counter,C00047,1.5,Axle Counter,Axle counter fault,Critical,4,4,3,2025-06-14,2025-06-17,14,166,2,Corrective,Yes,Open
SMMS002011,AST006929,Optical Fiber,C00056,22.0,OFC Link,Cable fault,Low,2,2,2,2025-06-03,2025-06-25,6,154,5,Corrective,Yes,Open
SMMS002012,AST006421,Track Circuit,C00001,357.3,Track Circuit,Track circuit fault,Low,1,2,1,2025-06-13,2025-07-19,0,64,3,Corrective,Yes,Scheduled
SMMS002013,AST008112,Track Circuit,C00095,33.7,Track Circuit,Track circuit fault,Medium,2,2,2,2025-05-15,2025-06-01,0,100,3,Corrective,Yes,Completed
SMMS002014,AST006141,Axle Counter,C00037,49.4,Axle Counter,Axle counter fault,Critical,4,4,3,2025-05-20,2025-05-23,39,103,2,Preventive,Yes,Deferred
SMMS002015,AST005943,Point Machine,C00025,37.1,Electric Point Machine,Point machine fault,Medium,3,2,2,2025-05-06,2025-05-27,0,198,4,Corrective,No,Completed
SMMS002016,AST006927,Relay,C00047,10.1,Relay Interlocking,Relay degradation,Low,2,2,2,2025-06-18,2025-07-16,0,74,2,Corrective,No,Open
SMMS002017,AST005496,Axle Counter,C00025,84.7,Axle Counter,Axle counter fault,Low,3,4,1,2025-03-27,2025-04-30,0,56,1,Preventive,Yes,Completed
SMMS002018,AST006055,Telecom Cable,C00015,41.8,Quad Cable,Cable fault,Medium,4,4,2,2025-06-09,2025-06-30,1,157,3,Preventive,No,Open
SMMS002019,AST008355,Telecom Cable,C00024,68.7,Quad Cable,Cable fault,High,3,2,1,2025-06-29,2025-07-08,0,200,4,Preventive,No,Open
SMMS002020,AST007855,Telecom Cable,C00029,19.0,Quad Cable,Cable fault,High,3,5,4,2025-05-25,2025-06-02,29,159,3,Corrective,No,Open
SMMS002021,AST008161,Track Circuit,C00086,88.7,Track Circuit,Track circuit fault,Low,2,1,2,2025-06-16,2025-07-23,0,108,2,Corrective,Yes,Open
SMMS002022,AST006658,Level Crossing Signal,C00081,53.9,LC Gate Signal,Signal failure,Medium,3,3,2,2025-05-01,2025-05-16,46,44,2,Preventive,Yes,Open
SMMS002023,AST008356,Relay,C00055,6.6,Relay Interlocking,Relay degradation,Low,2,2,1,2025-03-30,2025-05-04,58,78,3,Inspection,No,Scheduled
SMMS002024,AST005751,Level Crossing Signal,C00050,50.1,LC Gate Signal,Signal failure,Low,3,2,1,2025-05-23,2025-07-03,0,78,4,Inspection,No,Completed
SMMS002025,AST005814,Optical Fiber,C00087,163.0,OFC Link,Cable fault,Medium,1,2,1,2025-06-16,2025-07-03,0,195,3,Corrective,No,Open
SMMS002026,AST008623,Axle Counter,C00041,17.6,Axle Counter,Axle counter fault,Low,5,2,3,2025-06-07,2025-07-06,0,141,3,Inspection,Yes,Open
SMMS002027,AST006296,Optical Fiber,C00037,80.1,OFC Link,Cable fault,Low,5,3,1,2025-05-17,2025-06-11,20,139,2,Corrective,Yes,Open
SMMS002028,AST005398,Level Crossing Signal,C00034,7.9,LC Gate Signal,Signal failure,Low,1,1,3,2025-06-30,2025-08-11,0,72,2,Inspection,Yes,Open
SMMS002029,AST006825,Level Crossing Signal,C00009,71.9,LC Gate Signal,Signal failure,High,3,3,3,2025-06-27,2025-07-08,0,93,2,Preventive,Yes,Deferred
SMMS002030,AST005461,Interlocking,C00100,4.3,Route Relay Interlocking,Interlocking inspection,Low,4,3,2,2025-06-19,2025-07-23,0,211,4,Inspection,No,Open
SMMS002031,AST007653,Level Crossing Signal,C00013,61.1,LC Gate Signal,Signal failure,Medium,2,2,2,2025-03-15,2025-03-29,94,147,1,Preventive,No,Scheduled
SMMS002032,AST006216,Signal,C00065,53.5,Colour Light Signal,Signal failure,High,4,3,2,2025-05-22,2025-05-30,0,76,2,Corrective,Yes,Completed
SMMS002033,AST008359,Track Circuit,C00052,37.7,Track Circuit,Track circuit fault,Medium,4,2,1,2025-06-01,2025-06-15,0,141,4,Corrective,Yes,Completed
SMMS002034,AST005980,Signal,C00040,30.4,Colour Light Signal,Signal lamp/equipment replacement,Medium,2,3,3,2025-06-30,2025-07-21,0,125,3,Preventive,Yes,In Progress
SMMS002035,AST008587,Optical Fiber,C00027,117.9,OFC Link,Cable fault,Medium,3,2,1,2025-06-19,2025-06-29,2,91,3,Corrective,No,Scheduled
SMMS002036,AST008042,Track Circuit,C00069,178.9,Track Circuit,Track circuit fault,High,4,4,2,2025-03-09,2025-03-20,103,188,5,Preventive,Yes,Scheduled
SMMS002037,AST005621,Interlocking,C00024,4.7,Route Relay Interlocking,Interlocking inspection,High,4,3,2,2025-06-29,2025-07-06,0,214,4,Inspection,Yes,Open
SMMS002038,AST007682,Telecom Cable,C00059,107.9,Quad Cable,Cable fault,High,3,3,3,2025-05-16,2025-05-26,36,120,4,Preventive,Yes,Open
SMMS002039,AST006226,Point Machine,C00034,14.3,Electric Point Machine,Point machine fault,High,3,4,4,2025-06-15,2025-06-23,8,149,2,Preventive,Yes,Open
SMMS002040,AST007630,Point Machine,C00045,181.5,Electric Point Machine,Point machine fault,Medium,3,3,3,2025-06-04,2025-06-21,10,90,3,Corrective,No,Open
SMMS002041,AST008304,Axle Counter,C00020,87.3,Axle Counter,Axle counter fault,Critical,4,5,3,2025-06-23,2025-06-26,5,150,3,Preventive,No,Open
SMMS002042,AST007084,Signal,C00089,68.2,Colour Light Signal,Signal lamp/equipment replacement,Critical,3,4,3,2025-06-10,2025-06-14,17,157,3,Corrective,No,Open
SMMS002043,AST005297,Telecom Cable,C00032,15.6,Quad Cable,Cable fault,Low,2,2,1,2025-04-04,2025-05-20,42,166,2,Inspection,No,Scheduled
SMMS002044,AST006365,Signal,C00097,22.8,Colour Light Signal,Signal failure,Low,3,2,2,2025-06-01,2025-07-16,0,102,2,Corrective,No,Open
SMMS002045,AST007714,Relay,C00050,30.2,Relay Interlocking,Relay degradation,Low,1,2,1,2025-06-04,2025-07-09,0,116,3,Preventive,Yes,Open
SMMS002046,AST007300,Telecom Cable,C00088,59.6,Quad Cable,Cable fault,Medium,4,3,2,2025-06-03,2025-06-21,10,241,5,Corrective,Yes,Scheduled
SMMS002047,AST005811,Point Machine,C00017,0.4,Electric Point Machine,Point machine fault,Medium,3,3,2,2025-06-06,2025-06-27,4,155,2,Preventive,No,Scheduled
SMMS002048,AST005749,Signal,C00032,15.3,Colour Light Signal,Signal failure,Medium,2,2,2,2025-04-28,2025-05-17,45,119,3,Preventive,Yes,In Progress
SMMS002049,AST007290,Point Machine,C00014,15.6,Electric Point Machine,Point machine fault,Low,2,1,1,2025-05-19,2025-06-20,0,144,3,Inspection,No,Completed
SMMS002050,AST005875,Optical Fiber,C00020,83.0,OFC Link,Cable fault,Critical,4,4,2,2025-05-25,2025-05-29,33,241,4,Corrective,Yes,Scheduled
SMMS002051,AST007310,Telecom Cable,C00092,59.2,Quad Cable,Cable fault,Low,3,3,1,2025-06-27,2025-08-12,0,179,3,Preventive,No,Open
